CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,Net_growth,incr_growth,Plate.y,Bucket#.y,sal.treat.y,TA.treat.y,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),notes.y,post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.size,prob.size,rank.growth.net,prob.growth.net,rank.growth.inc,prob.growth.inc
278,8/30/2022,6,10,amb,3000,259.8014006,30180.07777,260.275,2459822,NA,235.241,1.106418524,110.6418524,36,25.034,10.9165,2841.292038,10.9364,0.094144623,21,23.29460893,24.5604006,1.109267092,6,10,amb,3000,55.2538,594.2535,65.6657,NA,574.6661,NA,10.4119,583.8416,9.1755,1.571573523,0,0.017833433,10,2850.629253,33.855,8.075,82,0.911111111,69,0.766666667,78,0.866666667
266,8/30/2022,6,10,amb,3000,305.2415664,35458.67802,305.798,2459822,NA,292.984,1.043736177,104.3736177,36,12.814,10.9165,3338.243867,10.9364,0.094144623,21,24.83746791,12.25756642,1.182736567,6,10,amb,3000,78.8035,1120.6201,93.6791,NA,1086.8557,NA,14.8756,1105.7445,18.8888,1.708242727,0,0.013453017,10,2850.629253,33.855,8.075,86,0.955555556,47,0.522222222,79,0.877777778
284,8/30/2022,6,10,amb,3000,172.5983655,20050.05393,172.913,2459822,NA,140.285,1.232583669,123.2583669,36,32.628,10.9165,1887.604765,10.9364,0.094144623,21,26.90877645,32.3133655,1.281370307,6,10,amb,3000,72.9422,356.65,80.4571,NA,345.8153,NA,7.5149,349.1351,3.3198,0.950864007,0,0.021524333,10,2850.629253,33.855,8.075,64,0.711111111,78,0.866666667,80,0.888888889
269,8/30/2022,6,10,amb,3000,282.5678989,32824.76978,283.083,2459822,NA,251.543,1.125386117,112.5386117,36,31.54,10.9165,3090.27557,10.9364,0.094144623,21,27.07029448,31.0248989,1.289061642,6,10,amb,3000,57.7181,822.1988,69.1811,NA,797.33,NA,11.463,810.7358,13.4058,1.653534974,0,0.014139008,10,2850.629253,33.855,8.075,85,0.944444444,77,0.855555556,81,0.9
210,8/30/2022,5,5,amb,3000,305.919,134677.0316,305.919,2459822,NA,304.063,1.006103998,100.6103998,36,1.856,12.2066,3734.230865,12.2066,0.027727303,21,28.695,1.856,1.366428571,5,5,amb,3000,61.7216,276.5191,66.8469,NA,266.676,NA,5.1253,271.3938,4.7178,1.738359535,0,0.018885103,5,2823.122056,33.88,8.085,87,0.966666667,16,0.177777778,82,0.911111111
287,8/30/2022,6,10,amb,3000,202.8941385,23569.39133,203.264,2459822,NA,178.119,1.141169667,114.1169667,36,25.145,10.9165,2218.931456,10.9364,0.094144623,21,29.5444979,24.77513847,1.406880852,6,10,amb,3000,75.7908,598.6324,85.9848,NA,580.9585,NA,10.194,588.4384,7.4799,1.271144099,0,0.017323818,10,2850.629253,33.855,8.075,72,0.8,70,0.777777778,83,0.922222222
274,8/30/2022,6,10,amb,3000,171.0232369,19867.07761,171.335,2459822,NA,127.729,1.341394672,134.1394672,36,43.606,10.9165,1870.378528,10.9364,0.094144623,21,30.49443479,43.29423685,1.452115942,6,10,amb,3000,90.0914,424.8094,95.2344,NA,414.1248,NA,5.143,419.6664,5.5416,1.320477408,0,0.012254972,10,2850.629253,33.855,8.075,63,0.7,86,0.955555556,84,0.933333333
293,8/30/2022,6,10,amb,3000,254.0728433,29514.61445,254.536,2459822,NA,214.082,1.188964976,118.8964976,36,40.454,10.9165,2778.642244,10.9364,0.094144623,21,30.80380661,39.99084335,1.466847934,6,10,amb,3000,73.3301,635.3567,83.6737,NA,615.6548,NA,10.3436,625.0131,9.3583,1.497296617,0,0.016549413,10,2850.629253,33.855,8.075,81,0.9,82,0.911111111,85,0.944444444
290,8/30/2022,6,10,amb,3000,253.2762954,29422.0827,253.738,2459822,NA,208.999,1.214063225,121.4063225,36,44.739,10.9165,2769.930877,10.9364,0.094144623,21,32.45363834,44.2772954,1.545411349,6,10,amb,3000,61.941,566.9974,72.0073,NA,549.8748,NA,10.0663,556.9311,7.0563,1.266996941,0,0.018074588,10,2850.629253,33.855,8.075,80,0.888888889,87,0.966666667,86,0.955555556
289,8/30/2022,6,10,amb,3000,146.7574716,17048.22182,147.025,2459822,NA,105.692,1.39107028,139.107028,36,41.333,10.9165,1604.998413,10.9364,0.094144623,21,35.39148281,41.06547161,1.685308705,6,10,amb,3000,72.6009,349.2112,78.6808,NA,338.7571,NA,6.0799,343.1313,4.3742,1.27478898,0,0.017718873,10,2850.629253,33.855,8.075,52,0.577777778,84,0.933333333,87,0.966666667
282,8/30/2022,6,10,amb,3000,306.9175113,35653.36576,307.477,2459822,NA,251.69,1.221649648,122.1649648,36,55.787,10.9165,3356.572671,10.9364,0.094144623,21,47.81709331,55.22751129,2.277004443,6,10,amb,3000,56.2694,811.6942,72.0522,NA,785.7003,NA,15.7828,795.9114,10.2111,1.282944308,0,0.019829845,10,2850.629253,33.855,8.075,88,0.977777778,89,0.988888889,88,0.977777778
275,8/30/2022,6,10,amb,3000,217.1501508,25225.45461,217.546,2459822,NA,165.54,1.31415972,131.415972,36,52.006,10.9165,2374.840909,10.9364,0.094144623,21,48.95527411,51.61015078,2.331203529,6,10,amb,3000,65.1448,510.5823,74.724,NA,494.7575,NA,9.5792,501.0031,6.2456,1.246619033,0,0.019120041,10,2850.629253,33.855,8.075,74,0.822222222,88,0.977777778,89,0.988888889
323,7/25/2022,7,1,low,1000,323.1218924,26844.00129,327.524,2459786,NA,327.524,1,100,0,0,14.3647,4704.784003,14.5604,0.175263887,NA,NA,-4.402107552,NA,7,1,low,1000,53.2605,1076.0399,65.1141,NA,1046.1351,NA,11.8536,1064.1863,18.0512,1.696244351,0,0.011138651,1,626.16036,26.63,7.79,76,0.987012987,1,0.012987013,1,0.012987013
342,7/25/2022,7,1,low,1000,266.1599238,22111.77115,269.786,2459786,NA,269.786,1,100,0,0,14.3647,3875.394954,14.5604,0.175263887,NA,NA,-3.62607622,NA,7,1,low,1000,57.2769,986.4634,72.951,NA,955.6563,NA,15.6741,970.7893,15.133,1.558834651,0,0.016145728,1,626.16036,26.63,7.79,73,0.948051948,2,0.025974026,2,0.025974026
338,7/25/2022,7,1,low,1000,253.0219118,21020.30437,256.469,2459786,NA,256.469,1,100,0,0,14.3647,3684.100244,14.5604,0.175263887,NA,NA,-3.447088219,NA,7,1,low,1000,65.7722,826.0757,79.0667,NA,800.6479,NA,13.2945,812.7812,12.1333,1.49281258,0,0.016356801,1,626.16036,26.63,7.79,72,0.935064935,3,0.038961039,3,0.038961039
315,7/25/2022,7,1,low,1000,251.7403711,20913.8378,255.17,2459786,NA,255.17,1,100,0,0,14.3647,3665.440499,14.5604,0.175263887,NA,NA,-3.429628925,NA,7,1,low,1000,54.3907,696.5782,66.2749,NA,675.2693,NA,11.8842,684.694,9.4247,1.376483509,0,0.017356951,1,626.16036,26.63,7.79,71,0.922077922,4,0.051948052,4,0.051948052
333,7/25/2022,7,1,low,1000,237.5684448,19736.47651,240.805,2459786,NA,240.805,1,100,0,0,14.3647,3459.091584,14.5604,0.175263887,NA,NA,-3.236555211,NA,7,1,low,1000,61.8851,623.6664,71.686,NA,604.9983,NA,9.8009,613.8655,8.8672,1.444485803,0,0.015965875,1,626.16036,26.63,7.79,70,0.909090909,5,0.064935065,5,0.064935065
310,7/25/2022,7,1,low,1000,232.9888359,19356.01628,236.163,2459786,NA,236.163,1,100,0,0,14.3647,3392.410646,14.5604,0.175263887,NA,NA,-3.17416411,NA,7,1,low,1000,56.0094,612.2996,63.3242,NA,595.0932,NA,7.3148,604.9848,9.8916,1.635016285,0,0.012090882,1,626.16036,26.63,7.79,69,0.896103896,6,0.077922078,6,0.077922078
330,7/25/2022,7,1,low,1000,215.9489813,17940.39608,218.891,2459786,NA,218.891,1,100,0,0,14.3647,3144.303548,14.5604,0.175263887,NA,NA,-2.942018674,NA,7,1,low,1000,54.8567,557.8058,64.3597,NA,540.4499,NA,9.503,548.3028,7.8529,1.432219569,0,0.017331664,1,626.16036,26.63,7.79,64,0.831168831,7,0.090909091,7,0.090909091
302,7/25/2022,7,1,low,1000,177.6379188,14757.62749,180.058,2459786,NA,180.058,1,100,0,0,14.3647,2586.479153,14.5604,0.175263887,NA,NA,-2.42008122,NA,7,1,low,1000,71.9603,571.4971,79.524,NA,555.513,NA,7.5637,563.9334,8.4204,1.493155043,0,0.013412399,1,626.16036,26.63,7.79,57,0.74025974,8,0.103896104,8,0.103896104
295,7/25/2022,7,1,low,1000,174.1474715,14467.65156,176.52,2459786,NA,176.52,1,100,0,0,14.3647,2535.656844,14.5604,0.175263887,NA,NA,-2.372528502,NA,7,1,low,1000,63.1202,388.0663,66.009,NA,379.0298,NA,2.8888,385.1775,6.1477,1.596069345,0,0.007499919,1,626.16036,26.63,7.79,56,0.727272727,9,0.116883117,9,0.116883117
318,7/25/2022,7,1,low,1000,171.1207072,14216.19702,173.452,2459786,NA,173.452,1,100,0,0,14.3647,2491.585944,14.5604,0.175263887,NA,NA,-2.331292849,NA,7,1,low,1000,60.4544,566.5927,67.297,NA,551.0522,NA,6.8426,559.7501,8.6979,1.553889852,0,0.012224384,1,626.16036,26.63,7.79,55,0.714285714,10,0.12987013,10,0.12987013
303,7/25/2022,7,1,low,1000,159.6036123,13259.39119,161.778,2459786,NA,161.778,1,100,0,0,14.3647,2323.892437,14.5604,0.175263887,NA,NA,-2.174387695,NA,7,1,low,1000,59.8365,333.265,63.7055,NA,324.9559,NA,3.869,329.396,4.4401,1.347952009,0,0.011745741,1,626.16036,26.63,7.79,52,0.675324675,11,0.142857143,11,0.142857143
324,7/25/2022,7,1,low,1000,159.1488084,13221.60744,161.317,2459786,NA,161.317,1,100,0,0,14.3647,2317.27031,14.5604,0.175263887,NA,NA,-2.168191595,NA,7,1,low,1000,61.8244,510.8856,66.8819,NA,498.4913,NA,5.0575,505.8281,7.3368,1.450453227,0,0.009998456,1,626.16036,26.63,7.79,51,0.662337662,12,0.155844156,12,0.155844156
328,7/25/2022,7,1,low,1000,152.4224462,12662.80137,154.499,2459786,NA,154.499,1,100,0,0,14.3647,2219.331785,14.5604,0.175263887,NA,NA,-2.076553824,NA,7,1,low,1000,75.4929,519.0991,79.6023,NA,507.1523,NA,4.1094,514.9897,7.8374,1.52185568,0,0.007979577,1,626.16036,26.63,7.79,50,0.649350649,13,0.168831169,13,0.168831169
340,7/25/2022,7,1,low,1000,141.7597118,11776.97326,143.691,2459786,NA,143.691,1,100,0,0,14.3647,2064.078108,14.5604,0.175263887,NA,NA,-1.9312882,NA,7,1,low,1000,68.804,380.507,75.7028,NA,369.5142,NA,6.8988,373.6082,4.094,1.09580036,0,0.018465333,1,626.16036,26.63,7.79,46,0.597402597,14,0.181818182,14,0.181818182
312,7/25/2022,7,1,low,1000,140.1723377,11645.09896,142.082,2459786,NA,142.082,1,100,0,0,14.3647,2040.965305,14.5604,0.175263887,NA,NA,-1.909662331,NA,7,1,low,1000,65.0813,386.8943,69.1996,NA,377.9016,NA,4.1183,382.776,4.8744,1.273434071,0,0.010759034,1,626.16036,26.63,7.79,45,0.584415584,15,0.194805195,15,0.194805195
307,7/25/2022,7,1,low,1000,135.1004356,11223.74049,136.941,2459786,NA,136.941,1,100,0,0,14.3647,1967.116383,14.5604,0.175263887,NA,NA,-1.840564387,NA,7,1,low,1000,76.2792,447.0219,81.4581,NA,436.3772,NA,5.1789,441.843,5.4658,1.237045738,0,0.011721132,1,626.16036,26.63,7.79,40,0.519480519,16,0.207792208,16,0.207792208
336,7/25/2022,7,1,low,1000,133.8040965,11116.04451,135.627,2459786,NA,135.627,1,100,0,0,14.3647,1948.241167,14.5604,0.175263887,NA,NA,-1.822903485,NA,7,1,low,1000,66.5687,440.0321,71.6259,NA,429.2423,NA,5.0572,434.9749,5.7326,1.317915126,0,0.011626418,1,626.16036,26.63,7.79,39,0.506493506,17,0.220779221,17,0.220779221
322,7/25/2022,7,1,low,1000,128.9995521,10716.89732,130.757,2459786,NA,130.757,1,100,0,0,14.3647,1878.285078,14.5604,0.175263887,NA,NA,-1.757447934,NA,7,1,low,1000,51.4775,392.1029,56.2804,NA,381.9748,NA,4.8029,387.3,5.3252,1.374954815,0,0.012400981,1,626.16036,26.63,7.79,37,0.480519481,18,0.233766234,18,0.233766234
341,7/25/2022,7,1,low,1000,127.172444,10565.10664,128.905,2459786,NA,128.905,1,100,0,0,14.3647,1851.681654,14.5604,0.175263887,NA,NA,-1.732556008,NA,7,1,low,1000,71.5834,301.9481,73.9351,NA,295.1571,NA,2.3517,299.5964,4.4393,1.481760128,0,0.00784956,1,626.16036,26.63,7.79,35,0.454545455,19,0.246753247,19,0.246753247
335,7/25/2022,7,1,low,1000,121.8321978,10121.45494,123.492,2459786,NA,123.492,1,100,0,0,14.3647,1773.925532,14.5604,0.175263887,NA,NA,-1.659802231,NA,7,1,low,1000,65.3257,361.6767,71.1966,NA,351.382,NA,5.8709,355.8058,4.4238,1.243318687,0,0.016500293,1,626.16036,26.63,7.79,30,0.38961039,20,0.25974026,20,0.25974026
319,7/25/2022,7,1,low,1000,121.645738,10105.96442,123.303,2459786,NA,123.303,1,100,0,0,14.3647,1771.210604,14.5604,0.175263887,NA,NA,-1.657261964,NA,7,1,low,1000,77.4091,477.6841,82.1808,NA,466.1744,NA,4.7717,472.9124,6.738,1.424788185,0,0.010090029,1,626.16036,26.63,7.79,29,0.376623377,21,0.272727273,21,0.272727273
325,7/25/2022,7,1,low,1000,120.2497564,9989.990443,121.888,2459786,NA,121.888,1,100,0,0,14.3647,1750.884554,14.5604,0.175263887,NA,NA,-1.638243565,NA,7,1,low,1000,64.0725,270.1914,65.7695,NA,264.7757,NA,1.697,268.4944,3.7187,1.385019576,0,0.00632043,1,626.16036,26.63,7.79,28,0.363636364,22,0.285714286,22,0.285714286
343,7/25/2022,7,1,low,1000,111.9547647,9300.867316,113.48,2459786,NA,113.48,1,100,0,0,14.3647,1630.106156,14.5604,0.175263887,NA,NA,-1.525235296,NA,7,1,low,1000,58.9371,271.2806,63.173,NA,264.5663,NA,4.2359,267.0447,2.4784,0.928084324,0,0.015862138,1,626.16036,26.63,7.79,25,0.324675325,23,0.298701299,23,0.298701299
309,7/25/2022,7,1,low,1000,109.511057,9097.851381,111.003,2459786,NA,111.003,1,100,0,0,14.3647,1594.524794,14.5604,0.175263887,NA,NA,-1.491943017,NA,7,1,low,1000,89.4445,271.7962,92.1899,NA,266.2409,NA,2.7454,269.0508,2.8099,1.044375263,0,0.010204021,1,626.16036,26.63,7.79,23,0.298701299,24,0.311688312,24,0.311688312
331,7/25/2022,7,1,low,1000,101.966837,8471.100126,103.356,2459786,NA,103.356,1,100,0,0,14.3647,1484.677933,14.5604,0.175263887,NA,NA,-1.389163017,NA,7,1,low,1000,74.5857,305.132,76.6304,NA,299.0799,NA,2.0447,303.0873,4.0074,1.322193309,0,0.006746241,1,626.16036,26.63,7.79,19,0.246753247,25,0.324675325,25,0.324675325
308,7/25/2022,7,1,low,1000,93.47551992,7765.666878,94.749,2459786,NA,94.749,1,100,0,0,14.3647,1361.04096,14.5604,0.175263887,NA,NA,-1.273480076,NA,7,1,low,1000,55.4611,237.7794,58.9857,NA,231.7061,NA,3.5246,234.2548,2.5487,1.088003319,0,0.01504601,1,626.16036,26.63,7.79,13,0.168831169,26,0.337662338,26,0.337662338
339,7/25/2022,7,1,low,1000,81.03007265,6731.736307,82.134,2459786,NA,82.134,1,100,0,0,14.3647,1179.83027,14.5604,0.175263887,NA,NA,-1.103927351,NA,7,1,low,1000,67.4625,192.9551,67.8657,NA,189.557,NA,0.4032,192.5519,2.9949,1.555372863,0,0.002093981,1,626.16036,26.63,7.79,7,0.090909091,27,0.350649351,27,0.350649351
320,7/25/2022,7,1,low,1000,80.24674446,6666.659742,81.34,2459786,NA,81.34,1,100,0,0,14.3647,1168.424698,14.5604,0.175263887,NA,NA,-1.093255542,NA,7,1,low,1000,83.8152,293.7216,86.966,NA,286.8611,NA,3.1508,290.5708,3.7097,1.276694011,0,0.010843485,1,626.16036,26.63,7.79,4,0.051948052,28,0.363636364,28,0.363636364
314,7/25/2022,7,1,low,1000,80.15992723,6659.447226,81.252,2459786,NA,81.252,1,100,0,0,14.3647,1167.160604,14.5604,0.175263887,NA,NA,-1.092072773,NA,7,1,low,1000,60.5512,190.5585,61.7405,NA,186.7864,NA,1.1893,189.3692,2.5828,1.363896558,0,0.006280324,1,626.16036,26.63,7.79,3,0.038961039,29,0.376623377,29,0.376623377
316,7/25/2022,7,1,low,1000,75.27843114,6253.907117,76.304,2459786,NA,76.304,1,100,0,0,14.3647,1096.084069,14.5604,0.175263887,NA,NA,-1.025568858,NA,7,1,low,1000,48.434,181.6014,50.1324,NA,177.404,NA,1.6984,179.903,2.499,1.389081894,0,0.009440643,1,626.16036,26.63,7.79,2,0.025974026,30,0.38961039,30,0.38961039
74,7/25/2022,2,12,low,1000,97.587,8647.529684,97.587,2459786,NA,97.587,1,100,0,0,13.7015,1337.088281,13.7015,0.154620837,NA,NA,-1.42E-14,NA,2,12,low,1000,52.3976,349.9309,58.1934,NA,339.9894,NA,5.7958,344.1351,4.1457,1.204672235,0,0.016841642,12,665.4557746,26.845,7.79,17,0.220779221,31,0.402597403,31,0.402597403
66,7/25/2022,2,12,low,1000,67.709,5999.934288,67.709,2459786,NA,67.709,1,100,0,0,13.7015,927.7148635,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,43.6409,142.9302,46.0408,NA,138.8451,NA,2.3999,140.5303,1.6852,1.199171994,0,0.017077456,12,665.4557746,26.845,7.79,1,0.012987013,32,0.415584416,32,0.415584416
52,7/25/2022,2,12,low,1000,80.499,7133.301485,80.499,2459786,NA,80.499,1,100,0,0,13.7015,1102.957049,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,60.1887,249.4236,63.8479,NA,242.2005,242.0923,3.6592,245.7644,3.5639,1.45012866,0,0.014889056,12,665.4557746,26.845,7.79,5,0.064935065,33,0.428571429,33,0.428571429
68,7/25/2022,2,12,low,1000,80.818,7161.569205,80.818,2459786,NA,80.818,1,100,0,0,13.7015,1107.327827,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,48.9364,181.8081,52.9312,NA,175.7039,NA,3.9948,177.8133,2.1094,1.186300462,0,0.022466261,12,665.4557746,26.845,7.79,6,0.077922078,34,0.441558442,34,0.441558442
76,7/25/2022,2,12,low,1000,84.51,7488.730401,84.51,2459786,NA,84.51,1,100,0,0,13.7015,1157.913765,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,61.5856,231.6363,64.3522,NA,226.4174,NA,2.7666,228.8697,2.4523,1.071483032,0,0.012088101,12,665.4557746,26.845,7.79,8,0.103896104,35,0.454545455,35,0.454545455
57,7/25/2022,2,12,low,1000,84.877,7521.25157,84.877,2459786,NA,84.877,1,100,0,0,13.7015,1162.942216,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,53.5742,206.2638,56.0203,NA,201.1838,201.1048,2.4461,203.8177,2.6339,1.29228227,0,0.012001411,12,665.4557746,26.845,7.79,9,0.116883117,36,0.467532468,36,0.467532468
81,7/25/2022,2,12,low,1000,86.417,7657.716424,86.417,2459786,NA,86.417,1,100,0,0,13.7015,1184.042526,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,45.2681,285.8932,49.1703,NA,279.151,NA,3.9022,281.991,2.84,1.007124341,0,0.01383803,12,665.4557746,26.845,7.79,10,0.12987013,37,0.480519481,37,0.480519481
73,7/25/2022,2,12,low,1000,86.955,7705.39051,86.955,2459786,NA,86.955,1,100,0,0,13.7015,1191.413933,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,60.5717,219.9286,64.0812,NA,213.5766,NA,3.5095,216.4191,2.8425,1.313423815,0,0.016216221,12,665.4557746,26.845,7.79,11,0.142857143,38,0.493506494,38,0.493506494
90,7/25/2022,2,12,low,1000,93.294,8267.11175,93.294,2459786,NA,93.294,1,100,0,0,13.7015,1278.267741,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,49.7862,264.5459,53.9794,NA,257.7427,NA,4.1932,260.3527,2.61,1.002486243,0,0.016105844,12,665.4557746,26.845,7.79,12,0.155844156,39,0.506493506,39,0.506493506
96,7/25/2022,2,12,low,1000,93.501,8285.454753,93.501,2459786,NA,93.501,1,100,0,0,13.7015,1281.103952,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,70.594,258.4299,76.6682,NA,250.1215,NA,6.0742,252.3557,2.2342,0.88533764,0,0.024069993,12,665.4557746,26.845,7.79,14,0.181818182,40,0.519480519,40,0.519480519
59,7/25/2022,2,12,low,1000,94.258,8352.535204,94.258,2459786,NA,94.258,1,100,0,0,13.7015,1291.475987,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,48.2568,285.057,52.4584,NA,275.4208,275.3188,4.2016,280.8554,5.4346,1.935017094,0,0.014960011,12,665.4557746,26.845,7.79,15,0.194805195,41,0.532467532,41,0.532467532
70,7/25/2022,2,12,low,1000,95.387,8452.579893,95.387,2459786,NA,95.387,1,100,0,0,13.7015,1306.944981,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,59.1338,245.9284,61.8887,NA,240.4456,NA,2.7549,243.1735,2.7279,1.121791643,0,0.011328948,12,665.4557746,26.845,7.79,16,0.207792208,42,0.545454545,42,0.545454545
86,7/25/2022,2,12,low,1000,100.474,8903.356979,100.474,2459786,NA,100.474,1,100,0,0,13.7015,1376.644511,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,55.8811,361.3305,61.8417,NA,350.5796,NA,5.9606,355.3699,4.7903,1.347975729,0,0.016772946,12,665.4557746,26.845,7.79,18,0.233766234,43,0.558441558,43,0.558441558
51,7/25/2022,2,12,low,1000,102.461,9079.432086,102.461,2459786,NA,102.461,1,100,0,0,13.7015,1403.869392,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,75.7213,284.3275,81.1049,NA,275.6955,275.5395,5.3836,278.9439,3.2484,1.164535235,0,0.019299938,12,665.4557746,26.845,7.79,20,0.25974026,44,0.571428571,44,0.571428571
79,7/25/2022,2,12,low,1000,107.575,9532.601738,107.575,2459786,NA,107.575,1,100,0,0,13.7015,1473.938863,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,64.0106,292.6397,68.6871,NA,285.0135,NA,4.6765,287.9632,2.9497,1.024332276,0,0.016239922,12,665.4557746,26.845,7.79,21,0.272727273,45,0.584415584,45,0.584415584
55,7/25/2022,2,12,low,1000,107.66,9540.133889,107.66,2459786,NA,107.66,1,100,0,0,13.7015,1475.10349,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,66.1482,259.4814,70.1168,NA,253.1873,253.0779,3.9686,255.5128,2.3255,0.91013053,0,0.015531903,12,665.4557746,26.845,7.79,22,0.285714286,46,0.597402597,46,0.597402597
64,7/25/2022,2,12,low,1000,110.457,9787.985964,110.457,2459786,NA,110.457,1,100,0,0,13.7015,1513.426586,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,45.0187,323.751,51.2747,NA,312.7696,NA,6.256,317.495,4.7254,1.488338399,0,0.019704247,12,665.4557746,26.845,7.79,24,0.311688312,47,0.61038961,47,0.61038961
67,7/25/2022,2,12,low,1000,116.135,10291.13365,116.135,2459786,NA,116.135,1,100,0,0,13.7015,1591.223703,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,52.7643,359.6384,59.2557,NA,348.1456,NA,6.4914,353.147,5.0014,1.416237431,0,0.01838158,12,665.4557746,26.845,7.79,26,0.337662338,48,0.623376623,48,0.623376623
58,7/25/2022,2,12,low,1000,117.818,10440.27024,117.818,2459786,NA,117.818,1,100,0,0,13.7015,1614.283327,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,71.6762,359.5238,78.0498,NA,349.5046,349.4156,6.3736,353.1502,3.6456,1.032308632,0,0.018047845,12,665.4557746,26.845,7.79,27,0.350649351,49,0.636363636,49,0.636363636
98,7/25/2022,2,12,low,1000,121.893,10801.37043,121.893,2459786,NA,121.893,1,100,0,0,13.7015,1670.11694,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,55.7135,373.2695,61.725,NA,363.0237,NA,6.0115,367.258,4.2343,1.152949697,0,0.016368602,12,665.4557746,26.845,7.79,31,0.402597403,50,0.649350649,50,0.649350649
53,7/25/2022,2,12,low,1000,122.159,10824.94163,122.159,2459786,NA,122.159,1,100,0,0,13.7015,1673.761539,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,84.4498,520.6031,93.4017,NA,506.2079,506.0484,8.9519,511.6512,5.4433,1.063869292,0,0.017496099,12,665.4557746,26.845,7.79,32,0.415584416,51,0.662337662,51,0.662337662
75,7/25/2022,2,12,low,1000,123.502,10943.94961,123.502,2459786,NA,123.502,1,100,0,0,13.7015,1692.162653,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,52.6709,343.7387,57.1569,NA,334.9412,NA,4.486,339.2527,4.3115,1.270881558,0,0.013223181,12,665.4557746,26.845,7.79,33,0.428571429,52,0.675324675,52,0.675324675
63,7/25/2022,2,12,low,1000,124.924,11069.95807,124.924,2459786,NA,124.924,1,100,0,0,13.7015,1711.646186,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,53.5623,297.69,59.3691,NA,288.7556,NA,5.8068,291.8832,3.1276,1.0715245,0,0.019894259,12,665.4557746,26.845,7.79,34,0.441558442,53,0.688311688,53,0.688311688
85,7/25/2022,2,12,low,1000,127.891,11332.87445,127.891,2459786,NA,127.891,1,100,0,0,13.7015,1752.298537,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,62.9635,377.0205,67.8583,NA,367.158,NA,4.8948,372.1257,4.9677,1.334952141,0,0.01315362,12,665.4557746,26.845,7.79,36,0.467532468,54,0.701298701,54,0.701298701
62,7/25/2022,2,12,low,1000,132.201,11714.79881,132.201,2459786,NA,132.201,1,100,0,0,13.7015,1811.352002,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,53.5209,261.0557,58.546,NA,253.9285,NA,5.0251,256.0306,2.1021,0.821034673,0,0.019626951,12,665.4557746,26.845,7.79,38,0.493506494,55,0.714285714,55,0.714285714
83,7/25/2022,2,12,low,1000,135.556,12012.09725,135.556,2459786,NA,135.556,1,100,0,0,13.7015,1857.320534,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,47.6451,383.0002,55.0263,NA,371.2111,NA,7.3812,375.619,4.4079,1.173502938,0,0.019650763,12,665.4557746,26.845,7.79,41,0.532467532,56,0.727272727,56,0.727272727
94,7/25/2022,2,12,low,1000,136.26,12074.48118,136.26,2459786,NA,136.26,1,100,0,0,13.7015,1866.96639,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,66.6102,407.1416,74.125,NA,395.7211,NA,7.5148,399.6268,3.9057,0.977336855,0,0.018804545,12,665.4557746,26.845,7.79,42,0.545454545,57,0.74025974,57,0.74025974
82,7/25/2022,2,12,low,1000,138.092,12236.82119,138.092,2459786,NA,138.092,1,100,0,0,13.7015,1892.067538,13.7015,0.154620837,NA,NA,0,NA,2,12,low,1000,49.5568,307.7692,54.5391,NA,298.5344,NA,4.9823,302.7869,4.2525,1.404453099,0,0.016454807,12,665.4557746,26.845,7.79,43,0.558441558,58,0.753246753,58,0.753246753
