"","CV_ID","Date","Plate.x","Bucket#.x","sal.treat.x","TA.treat.x","SA.mm2","SA.mm2.SE","SA.mm2.1","date.numb","notes.x","SA.start","grow.ratio","grow.perc","dps","mm2.diff.start","pixel ratio_original","pixels measured","pixel ratio_MEDIAN","pixel ratio_SE","Diff_time","Diff_growth","Net_growth","incr_growth","Plate.y","Bucket#.y","sal.treat.y","TA.treat.y","tare boat (mg)","shell+gut+boat (mg)","boat+gut (mg)","notes.y","post muff","post muff.2","gut.wt","shell.wt","orgC.shell.wt","%oc.ic.shell","code","CI","bucket","med.ta","med.S","med.pH"
"723",259,2022-07-25,6,10,"amb",3000,119.597377014744,23013.8668262286,120.426,2459786,NA,120.426,1,100,0,0,14.7508,1776.3798408,14.853,0.0771873694330883,NA,NA,-0.828622985255507,NA,"6","10","amb","3000",75.2752,440.427,82.0939,NA,427.3212,NA,6.81870000000001,433.6083,6.28710000000004,1.44994918224583,0,0.0157254831145991,10,2850.62925335098,33.855,8.075
"724",260,2022-07-25,6,10,"amb",3000,112.760744199825,21698.3082323057,113.542,2459786,NA,113.542,1,100,0,0,14.7508,1674.8353336,14.853,0.0771873694330883,NA,NA,-0.781255800175046,NA,"6","10","amb","3000",68.974,386.5656,75.54,NA,374.8219,NA,6.566,379.9996,5.17769999999999,1.36255406584638,0,0.0172789655568059,10,2850.62925335098,33.855,8.075
"725",260,2022-08-30,6,10,"amb",3000,139.989808575034,16262.0497820515,140.245,2459822,NA,113.542,1.23518169487943,123.518169487943,36,26.703,10.9165,1530.9845425,10.9364,0.0941446227885585,21,13.0059391966923,26.4478085750338,0.619330437937726,"6","10","amb","3000",68.974,386.5656,75.54,NA,374.8219,NA,6.566,379.9996,5.17769999999999,1.36255406584638,0,0.0172789655568059,10,2850.62925335098,33.855,8.075
"726",260,2022-08-09,6,10,"amb",3000,126.983869378342,21841.3687534732,126.497,2459801,NA,113.542,1.11409874760001,111.409874760001,15,12.955,13.406,1695.818782,13.3546,0.0776425141272493,15,14.2231251785166,13.4418693783416,0.94820834523444,"6","10","amb","3000",68.974,386.5656,75.54,NA,374.8219,NA,6.566,379.9996,5.17769999999999,1.36255406584638,0,0.0172789655568059,10,2850.62925335098,33.855,8.075
"727",261,2022-07-25,6,10,"amb",3000,127.868074005251,24605.379314635,128.754,2459786,NA,128.754,1,100,0,0,14.7508,1899.2245032,14.853,0.0771873694330883,NA,NA,-0.885925994748533,NA,"6","10","amb","3000",73.8731,398.7045,81.3837,NA,384.7732,NA,7.51060000000001,391.1939,6.42070000000001,1.64130882408954,0,0.0191991746292568,10,2850.62925335098,33.855,8.075
"728",261,2022-08-09,6,10,"amb",3000,135.294734099112,23270.8468589619,134.776,2459801,NA,128.754,1.04677136244311,104.677136244311,15,6.02200000000002,13.406,1806.807056,13.3546,0.0776425141272493,15,7.42666009386048,6.54073409911194,0.495110672924032,"6","10","amb","3000",73.8731,398.7045,81.3837,NA,384.7732,NA,7.51060000000001,391.1939,6.42070000000001,1.64130882408954,0,0.0191991746292568,10,2850.62925335098,33.855,8.075
"729",261,2022-08-30,6,10,"amb",3000,140.174471946893,16283.5013789689,140.43,2459822,NA,128.754,1.09068456125635,109.068456125635,36,11.676,10.9165,1533.004095,10.9364,0.0941446227885585,21,4.879737847781,11.4204719468929,0.232368468941952,"6","10","amb","3000",73.8731,398.7045,81.3837,NA,384.7732,NA,7.51060000000001,391.1939,6.42070000000001,1.64130882408954,0,0.0191991746292568,10,2850.62925335098,33.855,8.075
"730",262,2022-08-30,6,10,"amb",3000,205.524343796862,23874.9316415888,205.899,2459822,NA,178.946,1.15062085768891,115.062085768891,36,26.953,10.9165,2247.6964335,10.9364,0.0941446227885585,21,12.697023772301,26.5783437968618,0.60462017963338,"6","10","amb","3000",56.0414,577.0989,66.9803,NA,557.58,NA,10.9389,566.16,8.57999999999992,1.51547265790588,0,0.0193212166172107,10,2850.62925335098,33.855,8.075
"731",262,2022-08-09,6,10,"amb",3000,192.827320024561,33166.5165270097,192.088,2459801,NA,178.946,1.07344114984409,107.344114984409,15,13.142,13.406,2575.131728,13.3546,0.0776425141272493,15,15.1126053675892,13.8813200245608,1.00750702450595,"6","10","amb","3000",56.0414,577.0989,66.9803,NA,557.58,NA,10.9389,566.16,8.57999999999992,1.51547265790588,0,0.0193212166172107,10,2850.62925335098,33.855,8.075
"732",262,2022-07-25,6,10,"amb",3000,177.714714656972,34197.2614974034,178.946,2459786,NA,178.946,1,100,0,0,14.7508,2639.5966568,14.853,0.0771873694330883,NA,NA,-1.23128534302836,NA,"6","10","amb","3000",56.0414,577.0989,66.9803,NA,557.58,NA,10.9389,566.16,8.57999999999992,1.51547265790588,0,0.0193212166172107,10,2850.62925335098,33.855,8.075
"733",263,2022-08-30,6,10,"amb",3000,146.707562589152,17042.4240915328,146.975,2459822,NA,125.808,1.16824844207046,116.824844207046,36,21.167,10.9165,1604.4525875,10.9364,0.0941446227885585,21,19.62933141787,20.8995625891518,0.934730067517618,"6","10","amb","3000",67.5164,423.4018,72.9025,NA,411.0194,NA,5.3861,418.0157,6.99629999999996,1.67369311726807,0,0.0128849227433324,10,2850.62925335098,33.855,8.075
"734",263,2022-08-09,6,10,"amb",3000,127.078231171282,21857.599088286,126.591,2459801,NA,125.808,1.00622376955361,100.622376955361,15,0.782999999999987,13.406,1697.078946,13.3546,0.0776425141272493,15,2.13588643284513,1.27023117128181,0.142392428856342,"6","10","amb","3000",67.5164,423.4018,72.9025,NA,411.0194,NA,5.3861,418.0157,6.99629999999996,1.67369311726807,0,0.0128849227433324,10,2850.62925335098,33.855,8.075
"735",263,2022-07-25,6,10,"amb",3000,124.942344738437,24042.3875049754,125.808,2459786,NA,125.808,1,100,0,0,14.7508,1855.7686464,14.853,0.0771873694330883,NA,NA,-0.865655261563319,NA,"6","10","amb","3000",67.5164,423.4018,72.9025,NA,411.0194,NA,5.3861,418.0157,6.99629999999996,1.67369311726807,0,0.0128849227433324,10,2850.62925335098,33.855,8.075
"736",264,2022-08-30,6,10,"amb",3000,147.00102762335,17076.5147374448,147.269,2459822,NA,129.467,1.1375022206431,113.75022206431,36,17.802,10.9165,1607.6620385,10.9364,0.0941446227885585,21,11.1310881268465,17.5340276233495,0.530051815564117,"6","10","amb","3000",57.1959,390.5569,62.688,NA,379.4045,NA,5.4921,385.0648,5.6603,1.46996038069437,0,0.0142627942102212,10,2850.62925335098,33.855,8.075
"737",264,2022-07-25,6,10,"amb",3000,128.576168019929,24741.6363276314,129.467,2459786,NA,129.467,1,100,0,0,14.7508,1909.7418236,14.853,0.0771873694330883,NA,NA,-0.890831980071368,NA,"6","10","amb","3000",57.1959,390.5569,62.688,NA,379.4045,NA,5.4921,385.0648,5.6603,1.46996038069437,0,0.0142627942102212,10,2850.62925335098,33.855,8.075
"738",264,2022-08-09,6,10,"amb",3000,135.869939496503,23369.782836066,135.349,2459801,NA,129.467,1.04543242679602,104.543242679602,15,5.88199999999998,13.406,1814.488694,13.3546,0.0776425141272493,15,7.29377147657442,6.40293949650305,0.486251431771628,"6","10","amb","3000",57.1959,390.5569,62.688,NA,379.4045,NA,5.4921,385.0648,5.6603,1.46996038069437,0,0.0142627942102212,10,2850.62925335098,33.855,8.075
"739",265,2022-08-09,6,10,"amb",3000,112.723192458029,19388.5162390907,112.291,2459801,NA,112.434,0.998728142732625,99.8728142732625,15,-0.143000000000001,13.406,1505.373146,13.3546,0.0776425141272493,15,1.06282437077435,0.289192458029461,0.0708549580516234,"6","10","amb","3000",78.8239,342.4621,84.8958,NA,332.1505,NA,6.0719,336.3902,4.2397,1.26035181762132,0,0.0180501691190766,10,2850.62925335098,33.855,8.075
"740",265,2022-08-30,6,10,"amb",3000,117.097539546834,13602.7474917626,117.311,2459822,NA,112.434,1.04337655869221,104.337655869221,36,4.87700000000001,10.9165,1280.6255315,10.9364,0.0941446227885585,21,4.37434708880497,4.66353954683443,0.208302242324046,"6","10","amb","3000",78.8239,342.4621,84.8958,NA,332.1505,NA,6.0719,336.3902,4.2397,1.26035181762132,0,0.0180501691190766,10,2850.62925335098,33.855,8.075
"741",265,2022-07-25,6,10,"amb",3000,111.660368087255,21486.5652163169,112.434,2459786,NA,112.434,1,100,0,0,14.7508,1658.4914472,14.853,0.0771873694330883,NA,NA,-0.773631912744889,NA,"6","10","amb","3000",78.8239,342.4621,84.8958,NA,332.1505,NA,6.0719,336.3902,4.2397,1.26035181762132,0,0.0180501691190766,10,2850.62925335098,33.855,8.075
"742",266,2022-08-30,6,10,"amb",3000,305.241566420394,35458.6780224021,305.798,2459822,NA,292.984,1.04373617671955,104.373617671955,36,12.814,10.9165,3338.243867,10.9364,0.0941446227885585,21,24.8374679075222,12.2575664203943,1.18273656702487,"6","10","amb","3000",78.8035,1120.6201,93.6791,NA,1086.8557,NA,14.8756,1105.7445,18.8888,1.70824272695908,0,0.0134530174013979,10,2850.62925335098,33.855,8.075
"743",266,2022-08-09,6,10,"amb",3000,280.404098512872,48229.8212016009,279.329,2459801,NA,292.984,0.953393359364334,95.3393359364334,15,-13.655,13.406,3744.684574,13.3546,0.0776425141272493,15,-10.5639474845696,-12.579901487128,-0.70426316563797,"6","10","amb","3000",78.8035,1120.6201,93.6791,NA,1086.8557,NA,14.8756,1105.7445,18.8888,1.70824272695908,0,0.0134530174013979,10,2850.62925335098,33.855,8.075
"744",266,2022-07-25,6,10,"amb",3000,290.968045997442,55990.3572170109,292.984,2459786,NA,292.984,1,100,0,0,14.7508,4321.7483872,14.853,0.0771873694330883,NA,NA,-2.01595400255843,NA,"6","10","amb","3000",78.8035,1120.6201,93.6791,NA,1086.8557,NA,14.8756,1105.7445,18.8888,1.70824272695908,0,0.0134530174013979,10,2850.62925335098,33.855,8.075
"745",267,2022-07-25,6,10,"amb",3000,135.883539352319,26147.7781251451,136.825,2459786,NA,136.825,1,100,0,0,14.7508,2018.27821,14.853,0.0771873694330883,NA,NA,-0.9414606476806,NA,"6","10","amb","3000",61.7545,363.284,66.8863,NA,351.9663,NA,5.13180000000001,358.1522,6.1859,1.72717073914386,0,0.0143285452385885,10,2850.62925335098,33.855,8.075
"747",267,2022-08-09,6,10,"amb",3000,161.368704416456,27755.5991614094,160.75,2459801,NA,136.825,1.17485839576101,117.485839576101,15,23.925,13.406,2155.0145,13.3546,0.0776425141272493,15,25.4851650641364,24.5437044164558,1.69901100427576,"6","10","amb","3000",61.7545,363.284,66.8863,NA,351.9663,NA,5.13180000000001,358.1522,6.1859,1.72717073914386,0,0.0143285452385885,10,2850.62925335098,33.855,8.075
"748",268,2022-08-09,6,10,"amb",3000,131.469066089587,22612.8276464945,130.965,2459801,NA,119.071,1.09988998160761,109.988998160761,15,11.894,13.406,1755.71679,13.3546,0.0776425141272493,15,13.2173656384998,12.3980660895871,0.881157709233321,"6","10","amb","3000",57.5719,385.7327,63.9594,NA,374.8078,NA,6.3875,379.3452,4.53740000000003,1.19611372438614,0,0.0168382254474289,10,2850.62925335098,33.855,8.075
"749",268,2022-07-25,6,10,"amb",3000,118.251700451087,22754.9211703939,119.071,2459786,NA,119.071,1,100,0,0,14.7508,1756.3925068,14.853,0.0771873694330883,NA,NA,-0.819299548912682,NA,"6","10","amb","3000",57.5719,385.7327,63.9594,NA,374.8078,NA,6.3875,379.3452,4.53740000000003,1.19611372438614,0,0.0168382254474289,10,2850.62925335098,33.855,8.075
"750",268,2022-08-30,6,10,"amb",3000,138.046351358765,16036.2862188182,138.298,2459822,NA,119.071,1.16147508629305,116.147508629305,36,19.227,10.9165,1509.730117,10.9364,0.0941446227885585,21,6.57728526917808,18.9753513587652,0.313204060437051,"6","10","amb","3000",57.5719,385.7327,63.9594,NA,374.8078,NA,6.3875,379.3452,4.53740000000003,1.19611372438614,0,0.0168382254474289,10,2850.62925335098,33.855,8.075
"751",269,2022-07-25,6,10,"amb",3000,249.812191772706,48070.8244321825,251.543,2459786,NA,251.543,1,100,0,0,14.7508,3710.4604844,14.853,0.0771873694330883,NA,NA,-1.73080822729415,NA,"6","10","amb","3000",57.7181,822.1988,69.1811,NA,797.33,NA,11.463,810.7358,13.4058,1.65353497403223,0,0.0141390080467644,10,2850.62925335098,33.855,8.075
"752",269,2022-08-30,6,10,"amb",3000,282.567898897261,32824.7697846803,283.083,2459822,NA,251.543,1.12538611688658,112.538611688658,36,31.54,10.9165,3090.2755695,10.9364,0.0941446227885585,21,27.0702944763119,31.0248988972605,1.28906164172914,"6","10","amb","3000",57.7181,822.1988,69.1811,NA,797.33,NA,11.463,810.7358,13.4058,1.65353497403223,0,0.0141390080467644,10,2850.62925335098,33.855,8.075
"753",269,2022-08-09,6,10,"amb",3000,255.497604420949,43945.8761266787,254.518,2459801,NA,251.543,1.01182700373296,101.182700373296,15,2.97499999999999,13.406,3412.068308,13.3546,0.0776425141272493,15,5.68541264824276,3.95460442094861,0.379027509882851,"6","10","amb","3000",57.7181,822.1988,69.1811,NA,797.33,NA,11.463,810.7358,13.4058,1.65353497403223,0,0.0141390080467644,10,2850.62925335098,33.855,8.075
"754",270,2022-08-30,6,10,"amb",3000,158.484094811821,18410.4562019727,158.773,2459822,NA,129.922,1.22206400763535,122.206400763535,36,28.851,10.9165,1733.2454545,10.9364,0.0941446227885585,21,18.1169124177396,28.5620948118211,0.862710115130457,"6","10","amb","3000",59.624,354.5166,66.7068,NA,342.7982,NA,7.0828,347.4338,4.63559999999998,1.33423978899001,0,0.020386041887692,10,2850.62925335098,33.855,8.075
"755",270,2022-07-25,6,10,"amb",3000,129.028037271932,24828.5885589264,129.922,2459786,NA,129.922,1,100,0,0,14.7508,1916.4534376,14.853,0.0771873694330883,NA,NA,-0.893962728068402,NA,"6","10","amb","3000",59.624,354.5166,66.7068,NA,342.7982,NA,7.0828,347.4338,4.63559999999998,1.33423978899001,0,0.020386041887692,10,2850.62925335098,33.855,8.075
"756",270,2022-08-09,6,10,"amb",3000,140.367182394081,24143.313686723,139.829,2459801,NA,129.922,1.07625344437432,107.625344437432,15,9.90700000000001,13.406,1874.547574,13.3546,0.0776425141272493,15,11.3391451221499,10.4451823940815,0.755943008143324,"6","10","amb","3000",59.624,354.5166,66.7068,NA,342.7982,NA,7.0828,347.4338,4.63559999999998,1.33423978899001,0,0.020386041887692,10,2850.62925335098,33.855,8.075
"757",272,2022-08-09,6,10,"amb",3000,94.9108982672637,16324.7815484527,94.547,2459801,NA,93.04,1.01619733447979,101.619733447979,15,1.50699999999999,13.406,1267.497082,13.3546,0.0776425141272493,15,2.5110846269217,1.87089826726371,0.16740564179478,"6","10","amb","3000",59.8457,252.5473,62.5253,NA,246.907,NA,2.6796,249.8677,2.9607,1.18490705281235,0,0.0107240751805856,10,2850.62925335098,33.855,8.075
"758",272,2022-07-25,6,10,"amb",3000,92.399813640342,17780.2980212936,93.04,2459786,NA,93.04,1,100,0,0,14.7508,1372.414432,14.853,0.0771873694330883,NA,NA,-0.640186359657989,NA,"6","10","amb","3000",59.8457,252.5473,62.5253,NA,246.907,NA,2.6796,249.8677,2.9607,1.18490705281235,0,0.0107240751805856,10,2850.62925335098,33.855,8.075
"759",272,2022-08-30,6,10,"amb",3000,108.210739548663,12570.4038844354,108.408,2459822,NA,93.04,1.16517626827171,116.517626827171,36,15.368,10.9165,1183.435932,10.9364,0.0941446227885585,21,13.2998412813994,15.1707395486631,0.633325775304735,"6","10","amb","3000",59.8457,252.5473,62.5253,NA,246.907,NA,2.6796,249.8677,2.9607,1.18490705281235,0,0.0107240751805856,10,2850.62925335098,33.855,8.075
"760",273,2022-07-25,6,10,"amb",3000,121.02150999798,23287.9096826617,121.86,2459786,NA,121.86,1,100,0,0,14.7508,1797.532488,14.853,0.0771873694330883,NA,NA,-0.838490002019782,NA,"6","10","amb","3000",78.6922,322.2913,84.3362,NA,313.4949,NA,5.64400000000001,316.6473,3.1524,0.995555622928097,0,0.0178242479882191,10,2850.62925335098,33.855,8.075
"761",273,2022-08-09,6,10,"amb",3000,126.938696179594,21833.5989123393,126.452,2459801,NA,121.86,1.03768258657476,103.768258657476,15,4.592,13.406,1695.215512,13.3546,0.0776425141272493,15,5.91718618161333,5.07869617959355,0.394479078774222,"6","10","amb","3000",78.6922,322.2913,84.3362,NA,313.4949,NA,5.64400000000001,316.6473,3.1524,0.995555622928097,0,0.0178242479882191,10,2850.62925335098,33.855,8.075
"762",273,2022-08-30,6,10,"amb",3000,128.824162750082,14964.9818733059,129.059,2459822,NA,121.86,1.05907598883965,105.907598883965,36,7.199,10.9165,1408.8725735,10.9364,0.0941446227885585,21,1.88546657048873,6.96416275008228,0.0897841224042253,"6","10","amb","3000",78.6922,322.2913,84.3362,NA,313.4949,NA,5.64400000000001,316.6473,3.1524,0.995555622928097,0,0.0178242479882191,10,2850.62925335098,33.855,8.075
"763",274,2022-08-09,6,10,"amb",3000,140.528802060713,24171.1124516685,139.99,2459801,NA,127.729,1.09599229618959,109.599229618959,15,12.261,13.406,1876.70594,13.3546,0.0776425141272493,15,13.6786752715123,12.7998020607132,0.91191168476749,"6","10","amb","3000",90.0914,424.8094,95.2344,NA,414.1248,NA,5.143,419.6664,5.54159999999999,1.3204774077696,0,0.012254972044462,10,2850.62925335098,33.855,8.075
"765",274,2022-07-25,6,10,"amb",3000,126.850126789201,24409.4979144649,127.729,2459786,NA,127.729,1,100,0,0,14.7508,1884.1049332,14.853,0.0771873694330883,NA,NA,-0.878873210799156,NA,"6","10","amb","3000",90.0914,424.8094,95.2344,NA,414.1248,NA,5.143,419.6664,5.54159999999999,1.3204774077696,0,0.012254972044462,10,2850.62925335098,33.855,8.075
"766",275,2022-07-25,6,10,"amb",3000,164.400958190265,31635.3238869835,165.54,2459786,NA,165.54,1,100,0,0,14.7508,2441.847432,14.853,0.0771873694330883,NA,NA,-1.1390418097354,NA,"6","10","amb","3000",65.1448,510.5823,74.724,NA,494.7575,NA,9.5792,501.0031,6.24559999999998,1.2466190328962,0,0.0191200413729975,10,2850.62925335098,33.855,8.075
"768",275,2022-08-09,6,10,"amb",3000,168.194876671709,28929.7084882995,167.55,2459801,NA,165.54,1.01214208046394,101.214208046394,15,2.01000000000002,13.406,2246.1753,13.3546,0.0776425141272493,15,3.79391848144405,2.65487667170865,0.252927898762937,"6","10","amb","3000",65.1448,510.5823,74.724,NA,494.7575,NA,9.5792,501.0031,6.24559999999998,1.2466190328962,0,0.0191200413729975,10,2850.62925335098,33.855,8.075
"769",276,2022-08-30,6,10,"amb",3000,106.929075929922,12421.5182063709,107.124,2459822,NA,96.707,1.10771712492374,110.771712492374,36,10.417,10.9165,1169.419146,10.9364,0.0941446227885585,21,14.6382231900422,10.2220759299221,0.697058247144865,"6","10","amb","3000",65.2728,218.8206,67.0717,NA,214.2631,NA,1.7989,217.0217,2.7586,1.27111712791855,0,0.0082890328478673,10,2850.62925335098,33.855,8.075
"770",276,2022-08-09,6,10,"amb",3000,92.2908527398799,15874.1307626905,91.937,2459801,NA,96.707,0.950675752530841,95.0675752530841,15,-4.77,13.406,1232.507422,13.3546,0.0776425141272493,15,-3.75072913583543,-4.41614726012008,-0.250048609055695,"6","10","amb","3000",65.2728,218.8206,67.0717,NA,214.2631,NA,1.7989,217.0217,2.7586,1.27111712791855,0,0.0082890328478673,10,2850.62925335098,33.855,8.075
"771",276,2022-07-25,6,10,"amb",3000,96.0415818757153,18481.07567439,96.707,2459786,NA,96.707,1,100,0,0,14.7508,1426.5056156,14.853,0.0771873694330883,NA,NA,-0.665418124284656,NA,"6","10","amb","3000",65.2728,218.8206,67.0717,NA,214.2631,NA,1.7989,217.0217,2.7586,1.27111712791855,0,0.0082890328478673,10,2850.62925335098,33.855,8.075
"772",277,2022-07-25,6,10,"amb",3000,91.3401554164142,17576.3902613117,91.973,2459786,NA,91.973,1,100,0,0,14.7508,1356.6753284,14.853,0.0771873694330883,NA,NA,-0.632844583585808,NA,"6","10","amb","3000",62.9641,364.1138,69.3416,NA,352.1859,NA,6.3775,357.7363,5.55040000000002,1.55153390919513,0,0.0178273773167554,10,2850.62925335098,33.855,8.075
"773",277,2022-08-09,6,10,"amb",3000,91.6042201189103,15756.0291774563,91.253,2459801,NA,91.973,0.992171615582834,99.2171615582834,15,-0.719999999999999,13.406,1223.337718,13.3546,0.0776425141272493,15,0.264064702496142,-0.368779881089665,0.0176043134997428,"6","10","amb","3000",62.9641,364.1138,69.3416,NA,352.1859,NA,6.3775,357.7363,5.55040000000002,1.55153390919513,0,0.0178273773167554,10,2850.62925335098,33.855,8.075
"774",277,2022-08-30,6,10,"amb",3000,110.036411479097,12782.4848074727,110.237,2459822,NA,91.973,1.19858001804878,119.858001804878,36,18.264,10.9165,1203.4022105,10.9364,0.0941446227885585,21,18.432191360187,18.0634114790973,0.877723398104142,"6","10","amb","3000",62.9641,364.1138,69.3416,NA,352.1859,NA,6.3775,357.7363,5.55040000000002,1.55153390919513,0,0.0178273773167554,10,2850.62925335098,33.855,8.075
"775",278,2022-07-25,6,10,"amb",3000,233.622362000943,44955.4502023553,235.241,2459786,NA,235.241,1,100,0,0,14.7508,3469.9929428,14.853,0.0771873694330883,NA,NA,-1.61863799905743,NA,"6","10","amb","3000",55.2538,594.2535,65.6657,NA,574.6661,NA,10.4119,583.8416,9.1755,1.57157352268149,0,0.0178334329037191,10,2850.62925335098,33.855,8.075
"776",278,2022-08-30,6,10,"amb",3000,259.801400598003,30180.0777712108,260.275,2459822,NA,235.241,1.10641852398179,110.641852398179,36,25.034,10.9165,2841.2920375,10.9364,0.0941446227885585,21,23.2946089307122,24.5604005980029,1.10926709193868,"6","10","amb","3000",55.2538,594.2535,65.6657,NA,574.6661,NA,10.4119,583.8416,9.1755,1.57157352268149,0,0.0178334329037191,10,2850.62925335098,33.855,8.075
"777",278,2022-08-09,6,10,"amb",3000,236.506791667291,40679.4349140159,235.6,2459801,NA,235.241,1.00152609451584,100.152609451584,15,0.35899999999998,13.406,3158.4536,13.3546,0.0776425141272493,15,2.88442966634813,1.2657916672907,0.192295311089875,"6","10","amb","3000",55.2538,594.2535,65.6657,NA,574.6661,NA,10.4119,583.8416,9.1755,1.57157352268149,0,0.0178334329037191,10,2850.62925335098,33.855,8.075
"778",279,2022-08-30,6,10,"amb",3000,99.4916338557478,11557.5406462007,99.673,2459822,NA,93.807,1.0625326468174,106.25326468174,36,5.866,10.9165,1088.0803045,10.9364,0.0941446227885585,21,6.33445954876741,5.68463385574778,0.301640930893686,"6","10","amb","3000",64.2651,279.4092,67.4589,NA,272.7691,NA,3.1938,276.2154,3.44630000000002,1.2476856829851,0,0.0115627151853227,10,2850.62925335098,33.855,8.075
"779",279,2022-07-25,6,10,"amb",3000,93.1615360937184,17926.8746397624,93.807,2459786,NA,93.807,1,100,0,0,14.7508,1383.7282956,14.853,0.0771873694330883,NA,NA,-0.645463906281563,NA,"6","10","amb","3000",64.2651,279.4092,67.4589,NA,272.7691,NA,3.1938,276.2154,3.44630000000002,1.2476856829851,0,0.0115627151853227,10,2850.62925335098,33.855,8.075
"780",279,2022-08-09,6,10,"amb",3000,93.1571743069804,16023.1390493238,92.8,2459801,NA,93.807,0.989265193429062,98.9265193429062,15,-1.00700000000001,13.406,1244.0768,13.3546,0.0776425141272493,15,-0.00436178673807319,-0.649825693019636,-0.000290785782538213,"6","10","amb","3000",64.2651,279.4092,67.4589,NA,272.7691,NA,3.1938,276.2154,3.44630000000002,1.2476856829851,0,0.0115627151853227,10,2850.62925335098,33.855,8.075
"781",280,2022-08-30,6,10,"amb",3000,111.996837761969,13010.2195985309,112.201,2459822,NA,100.797,1.11313828784587,111.313828784587,36,11.404,10.9165,1224.8422165,10.9364,0.0941446227885585,21,7.04243163973413,11.1998377619692,0.335353887606387,"6","10","amb","3000",56.306,281.4173,60.5291,NA,272.0418,NA,4.2231,277.1942,5.15239999999999,1.85876905072328,0,0.0152351672581894,10,2850.62925335098,33.855,8.075
"782",280,2022-07-25,6,10,"amb",3000,100.103439547566,19262.6902370199,100.797,2459786,NA,100.797,1,100,0,0,14.7508,1486.8363876,14.853,0.0771873694330883,NA,NA,-0.693560452433857,NA,"6","10","amb","3000",56.306,281.4173,60.5291,NA,272.0418,NA,4.2231,277.1942,5.15239999999999,1.85876905072328,0,0.0152351672581894,10,2850.62925335098,33.855,8.075
"783",280,2022-08-09,6,10,"amb",3000,104.954406122235,18052.276227208,104.552,2459801,NA,100.797,1.03725309284999,103.725309284999,15,3.75500000000001,13.406,1401.624112,13.3546,0.0776425141272493,15,4.85096657466892,4.15740612223506,0.323397771644594,"6","10","amb","3000",56.306,281.4173,60.5291,NA,272.0418,NA,4.2231,277.1942,5.15239999999999,1.85876905072328,0,0.0152351672581894,10,2850.62925335098,33.855,8.075
"784",281,2022-07-25,6,10,"amb",3000,107.415776476133,20669.7875535589,108.16,2459786,NA,108.16,1,100,0,0,14.7508,1595.446528,14.853,0.0771873694330883,NA,NA,-0.744223523867234,NA,"6","10","amb","3000",53.697,331.047,59.6865,NA,320.7347,NA,5.9895,325.0575,4.32280000000005,1.32985702529554,0,0.0184259707897833,10,2850.62925335098,33.855,8.075
"785",281,2022-08-30,6,10,"amb",3000,142.410396016971,16543.2396335362,142.67,2459822,NA,108.16,1.31906434911243,131.906434911243,36,34.51,10.9165,1557.457055,10.9364,0.0941446227885585,21,18.0576145034848,34.2503960169708,0.859886404927848,"6","10","amb","3000",53.697,331.047,59.6865,NA,320.7347,NA,5.9895,325.0575,4.32280000000005,1.32985702529554,0,0.0184259707897833,10,2850.62925335098,33.855,8.075
"786",281,2022-08-09,6,10,"amb",3000,124.352781513486,21388.8186732115,123.876,2459801,NA,108.16,1.14530325443787,114.530325443787,15,15.716,13.406,1660.681656,13.3546,0.0776425141272493,15,16.9370050373532,16.192781513486,1.12913366915688,"6","10","amb","3000",53.697,331.047,59.6865,NA,320.7347,NA,5.9895,325.0575,4.32280000000005,1.32985702529554,0,0.0184259707897833,10,2850.62925335098,33.855,8.075
"787",282,2022-08-09,6,10,"amb",3000,259.100417983317,44565.5641228859,258.107,2459801,NA,251.69,1.02549564940999,102.549564940999,15,6.41700000000003,13.406,3460.182442,13.3546,0.0776425141272493,15,9.14223768304063,7.41041798331668,0.609482512202709,"6","10","amb","3000",56.2694,811.6942,72.0522,NA,785.7003,NA,15.7828,795.9114,10.2111000000001,1.28294430762018,0,0.0198298453822875,10,2850.62925335098,33.855,8.075
"789",282,2022-07-25,6,10,"amb",3000,249.958180300276,48098.916691524,251.69,2459786,NA,251.69,1,100,0,0,14.7508,3712.628852,14.853,0.0771873694330883,NA,NA,-1.73181969972396,NA,"6","10","amb","3000",56.2694,811.6942,72.0522,NA,785.7003,NA,15.7828,795.9114,10.2111000000001,1.28294430762018,0,0.0198298453822875,10,2850.62925335098,33.855,8.075
"790",283,2022-08-09,6,10,"amb",3000,92.3470682760996,15883.7998983237,91.993,2459801,NA,82.235,1.11865993798261,111.865993798261,15,9.758,13.406,1233.258158,13.3546,0.0776425141272493,15,10.677907971784,10.1120682760996,0.711860531452267,"6","10","amb","3000",76.0338,237.2963,78.6354,NA,231.5981,NA,2.6016,234.6947,3.09660000000001,1.31941624587177,0,0.0110850394150358,10,2850.62925335098,33.855,8.075
"791",283,2022-07-25,6,10,"amb",3000,81.6691603043156,15715.4214077932,82.235,2459786,NA,82.235,1,100,0,0,14.7508,1213.032038,14.853,0.0771873694330883,NA,NA,-0.565839695684375,NA,"6","10","amb","3000",76.0338,237.2963,78.6354,NA,231.5981,NA,2.6016,234.6947,3.09660000000001,1.31941624587177,0,0.0110850394150358,10,2850.62925335098,33.855,8.075
