"CV_ID","Date","Plate.x","Bucket#.x","sal.treat.x","TA.treat.x","SA.mm2","SA.mm2.SE","SA.mm2.RE","SA.mm2.1","date.numb","notes.x","SA.start","grow.ratio","grow.perc","dps","mm2.diff.start","pixel ratio_original","pixels measured","pixel ratio_MEDIAN","pixel ratio_SE","Diff_time","Diff_growth","Net_growth.d","incr_growth.d","Net_growth.w","incr_growth.w","Net_growth","Plate.y","Bucket#.y","sal.treat.y","TA.treat.y","tare boat (mg)","shell+gut+boat (mg)","boat+gut (mg)","notes.y","post muff","post muff.2","gut.wt","shell.wt","orgC.shell.wt","%oc.ic.shell","code","CI","bucket","med.ta","med.pH","med.S","med.T"
324,2022-08-30,7,1,"low",1000,178.581306113676,15025.6371897622,181.028,182.169,2459822,NA,159.648,1.13391962317098,113.391962317098,36,22.521,12.3146,2243.3383674,12.562,0.149300714443479,18,NA,0.593888888888889,NA,4.15722222222222,NA,21.38,"7","1","low","1000",61.8244,510.8856,66.8819,NA,498.4913,NA,5.0575,505.8281,7.33679999999998,1.45045322709434,0,0.00999845599720538,1,774.241178578912,NA,26.63,16.65
324,2022-07-25,7,1,"low",1000,159.148808404989,13221.6074447613,159.648,161.317,2459786,NA,159.648,1,100,0,1.66899999999998,14.3647,2317.2703099,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",61.8244,510.8856,66.8819,NA,498.4913,NA,5.0575,505.8281,7.33679999999998,1.45045322709434,0,0.00999845599720538,1,774.241178578912,NA,26.63,16.65
325,2022-07-25,7,1,"low",1000,120.249756435263,9989.99044258858,118.8885,121.888,2459786,NA,118.8885,1,100,0,2.99950000000001,14.3647,1750.8845536,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",64.0725,270.1914,65.7695,NA,264.7757,NA,1.69699999999999,268.4944,3.71870000000003,1.38501957582729,0,0.00632042977432672,1,774.241178578912,NA,26.63,16.65
325,2022-08-30,7,1,"low",1000,130.681609791434,10995.4087515199,134.1455,133.307,2459822,NA,118.8885,1.12833032631415,112.833032631415,36,14.4185,12.3146,1641.6223822,12.562,0.149300714443479,18,NA,0.423805555555556,NA,2.96663888888889,NA,15.257,"7","1","low","1000",64.0725,270.1914,65.7695,NA,264.7757,NA,1.69699999999999,268.4944,3.71870000000003,1.38501957582729,0,0.00632042977432672,1,774.241178578912,NA,26.63,16.65
328,2022-07-25,7,1,"low",1000,152.422446175929,12662.8013700241,151.7325,154.499,2459786,NA,151.7325,1,100,0,2.76649999999998,14.3647,2219.3317853,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",75.4929,519.0991,79.6023,NA,507.1523,NA,4.10939999999999,514.9897,7.8374,1.52185567983204,0,0.00797957706726949,1,774.241178578912,NA,26.63,16.65
328,2022-08-30,7,1,"low",1000,163.584589762777,13763.8297596891,165.22,166.871,2459822,NA,151.7325,1.0888899873132,108.88899873132,36,15.1385,12.3146,2054.9496166,12.562,0.149300714443479,18,NA,0.374652777777777,NA,2.62256944444444,NA,13.4875,"7","1","low","1000",75.4929,519.0991,79.6023,NA,507.1523,NA,4.10939999999999,514.9897,7.8374,1.52185567983204,0,0.00797957706726949,1,774.241178578912,NA,26.63,16.65
330,2022-07-25,7,1,"low",1000,215.948981326062,17940.3960846733,211.6135,218.891,2459786,NA,211.6135,1,100,0,7.2775,14.3647,3144.3035477,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",54.8567,557.8058,64.3597,NA,540.4499,NA,9.50300000000001,548.3028,7.85290000000001,1.43221956918696,0,0.0173316641826378,1,774.241178578912,NA,26.63,16.65
330,2022-08-30,7,1,"low",1000,236.223280321605,19875.5703109739,238.739,240.969,2459822,NA,211.6135,1.12818416594404,112.818416594404,36,29.3555,12.3146,2967.4368474,12.562,0.149300714443479,18,NA,0.753486111111111,NA,5.27440277777777,NA,27.1255,"7","1","low","1000",54.8567,557.8058,64.3597,NA,540.4499,NA,9.50300000000001,548.3028,7.85290000000001,1.43221956918696,0,0.0173316641826378,1,774.241178578912,NA,26.63,16.65
331,2022-08-30,7,1,"low",1000,107.688539977711,9060.7968236624,112.27,109.852,2459822,NA,101.1495,1.1099412256116,110.99412256116,36,8.70250000000001,12.3146,1352.7834392,12.562,0.149300714443479,18,NA,0.308902777777778,NA,2.16231944444445,NA,11.1205,"7","1","low","1000",74.5857,305.132,76.6304,NA,299.0799,NA,2.04469999999999,303.0873,4.0074,1.32219330866058,0,0.00674624109951156,1,774.241178578912,NA,26.63,16.65
331,2022-07-25,7,1,"low",1000,101.9668369825,8471.10012621575,101.1495,103.356,2459786,NA,101.1495,1,100,0,2.20650000000001,14.3647,1484.6779332,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",74.5857,305.132,76.6304,NA,299.0799,NA,2.04469999999999,303.0873,4.0074,1.32219330866058,0,0.00674624109951156,1,774.241178578912,NA,26.63,16.65
333,2022-08-30,7,1,"low",1000,259.165374239771,21805.8931823296,261.748,264.372,2459822,NA,237.451,1.10232426900708,110.232426900708,36,26.921,12.3146,3255.6354312,12.562,0.149300714443479,18,NA,0.674916666666667,NA,4.72441666666667,NA,24.297,"7","1","low","1000",61.8851,623.6664,71.686,NA,604.9983,NA,9.80090000000001,613.8655,8.86719999999998,1.44448580348626,0,0.0159658752609489,1,774.241178578912,NA,26.63,16.65
333,2022-07-25,7,1,"low",1000,237.568444788605,19736.4765073473,237.451,240.805,2459786,NA,237.451,1,100,0,3.35399999999998,14.3647,3459.0915835,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",61.8851,623.6664,71.686,NA,604.9983,NA,9.80090000000001,613.8655,8.86719999999998,1.44448580348626,0,0.0159658752609489,1,774.241178578912,NA,26.63,16.65
335,2022-08-30,7,1,"low",1000,130.998248527305,11022.0503909442,135.287,133.63,2459822,NA,120.4785,1.12291404690463,112.291404690463,36,13.1515,12.3146,1645.599998,12.562,0.149300714443479,18,NA,0.411347222222222,NA,2.87943055555555,NA,14.8085,"7","1","low","1000",65.3257,361.6767,71.1966,NA,351.382,NA,5.87090000000001,355.8058,4.42379999999997,1.24331868676676,0,0.0165002931374362,1,774.241178578912,NA,26.63,16.65
335,2022-07-25,7,1,"low",1000,121.832197769292,10121.4549400774,120.4785,123.492,2459786,NA,120.4785,1,100,0,3.01350000000001,14.3647,1773.9255324,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",65.3257,361.6767,71.1966,NA,351.382,NA,5.87090000000001,355.8058,4.42379999999997,1.24331868676676,0,0.0165002931374362,1,774.241178578912,NA,26.63,16.65
336,2022-07-25,7,1,"low",1000,133.804096515206,11116.0445142833,134.5185,135.627,2459786,NA,134.5185,1,100,0,1.10849999999999,14.3647,1948.2411669,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",66.5687,440.0321,71.6259,NA,429.2423,NA,5.05719999999999,434.9749,5.73260000000002,1.31791512567737,0,0.0116264179841181,1,774.241178578912,NA,26.63,16.65
336,2022-08-30,7,1,"low",1000,152.356168460436,12819.0825833225,155.822,155.417,2459822,NA,134.5185,1.15836855153752,115.836855153752,36,20.8985,12.3146,1913.8981882,12.562,0.149300714443479,18,NA,0.591763888888889,NA,4.14234722222222,NA,21.3035,"7","1","low","1000",66.5687,440.0321,71.6259,NA,429.2423,NA,5.05719999999999,434.9749,5.73260000000002,1.31791512567737,0,0.0116264179841181,1,774.241178578912,NA,26.63,16.65
338,2022-08-30,7,1,"low",1000,292.728099936316,24629.8244794542,295.184,298.609,2459822,NA,251.0455,1.1758187260875,117.58187260875,36,47.5635,12.3146,3677.2503914,12.562,0.149300714443479,18,NA,1.22606944444444,NA,8.58248611111111,NA,44.1385,"7","1","low","1000",65.7722,826.0757,79.0667,NA,800.6479,NA,13.2945,812.7812,12.1332999999999,1.49281257981852,0,0.0163568005756039,1,774.241178578912,NA,26.63,16.65
338,2022-07-25,7,1,"low",1000,253.02191178127,21020.3043681105,251.0455,256.469,2459786,NA,251.0455,1,100,0,5.42349999999999,14.3647,3684.1002443,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",65.7722,826.0757,79.0667,NA,800.6479,NA,13.2945,812.7812,12.1332999999999,1.49281257981852,0,0.0163568005756039,1,774.241178578912,NA,26.63,16.65
339,2022-07-25,7,1,"low",1000,81.030072649103,6731.73630719653,80.723,82.134,2459786,NA,80.723,1,100,0,1.411,14.3647,1179.8302698,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",67.4625,192.9551,67.8657,NA,189.557,NA,0.403199999999998,192.5519,2.9949,1.5553728631086,0,0.00209398089554036,1,774.241178578912,NA,26.63,16.65
339,2022-08-30,7,1,"low",1000,88.6892355198217,7462.215976346,90.759,90.471,2459822,NA,80.723,1.12432640015857,112.432640015857,36,9.748,12.3146,1114.1141766,12.562,0.149300714443479,18,NA,0.278777777777778,NA,1.95144444444444,NA,10.036,"7","1","low","1000",67.4625,192.9551,67.8657,NA,189.557,NA,0.403199999999998,192.5519,2.9949,1.5553728631086,0,0.00209398089554036,1,774.241178578912,NA,26.63,16.65
340,2022-07-25,7,1,"low",1000,141.7597118005,11776.973259763,140.7885,143.691,2459786,NA,140.7885,1,100,0,2.9025,14.3647,2064.0781077,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",68.804,380.507,75.7028,NA,369.5142,NA,6.89879999999999,373.6082,4.09399999999999,1.09580035984221,0,0.0184653334696615,1,774.241178578912,NA,26.63,16.65
340,2022-08-30,7,1,"low",1000,157.075360022289,13216.1502371577,162.8275,160.231,2459822,NA,140.7885,1.15653977420031,115.653977420031,36,19.4425,12.3146,1973.1806726,12.562,0.149300714443479,18,NA,0.612194444444444,NA,4.28536111111111,NA,22.039,"7","1","low","1000",68.804,380.507,75.7028,NA,369.5142,NA,6.89879999999999,373.6082,4.09399999999999,1.09580035984221,0,0.0184653334696615,1,774.241178578912,NA,26.63,16.65
341,2022-08-30,7,1,"low",1000,144.805854083745,12183.8073299284,145.3015,147.715,2459822,NA,124.5225,1.16686944126563,116.686944126563,36,23.1925,12.3146,1819.051139,12.562,0.149300714443479,18,NA,0.577194444444444,NA,4.04036111111111,NA,20.779,"7","1","low","1000",71.5834,301.9481,73.9351,NA,295.1571,NA,2.35170000000001,299.5964,4.43929999999999,1.48176012795881,0,0.00784956027509011,1,774.241178578912,NA,26.63,16.65
341,2022-07-25,7,1,"low",1000,127.172443991923,10565.106638897,124.5225,128.905,2459786,NA,124.5225,1,100,0,4.38249999999999,14.3647,1851.6816535,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",71.5834,301.9481,73.9351,NA,295.1571,NA,2.35170000000001,299.5964,4.43929999999999,1.48176012795881,0,0.00784956027509011,1,774.241178578912,NA,26.63,16.65
342,2022-08-30,7,1,"low",1000,313.161591609616,26349.0762818103,321.8685,319.453,2459822,NA,264.879,1.21515295663303,121.515295663303,36,54.574,12.3146,3933.9359138,12.562,0.149300714443479,18,NA,1.58304166666667,NA,11.0812916666667,NA,56.9895,"7","1","low","1000",57.2769,986.4634,72.951,NA,955.6563,NA,15.6741,970.7893,15.133,1.55883465135019,0,0.0161457280173978,1,774.241178578912,NA,26.63,16.65
342,2022-07-25,7,1,"low",1000,266.159923779566,22111.771146825,264.879,269.786,2459786,NA,264.879,1,100,0,4.90699999999998,14.3647,3875.3949542,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",57.2769,986.4634,72.951,NA,955.6563,NA,15.6741,970.7893,15.133,1.55883465135019,0,0.0161457280173978,1,774.241178578912,NA,26.63,16.65
343,2022-07-25,7,1,"low",1000,111.954764704266,9300.86731610128,110.6175,113.48,2459786,NA,110.6175,1,100,0,2.8625,14.3647,1630.106156,14.5604,0.175263886753661,NA,NA,NA,NA,NA,NA,0,"7","1","low","1000",58.9371,271.2806,63.173,NA,264.5663,NA,4.2359,267.0447,2.47839999999998,0.92808432445953,0,0.0158621384359997,1,774.241178578912,NA,26.63,16.65
343,2022-08-30,7,1,"low",1000,127.023108979462,10687.5864656634,128.4515,129.575,2459822,NA,110.6175,1.16122222975569,116.122222975569,36,18.9575,12.3146,1595.664295,12.562,0.149300714443479,18,NA,0.495388888888889,NA,3.46772222222222,NA,17.834,"7","1","low","1000",58.9371,271.2806,63.173,NA,264.5663,NA,4.2359,267.0447,2.47839999999998,0.92808432445953,0,0.0158621384359997,1,774.241178578912,NA,26.63,16.65
344,2022-07-25,8,13,"low",2000,124.951467902875,61005.4908334253,122.779,124.955,2459786,NA,122.779,1,100,0,2.176,14.1504,1768.163232,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",60.7223,356.1723,65.0964,NA,346.0257,NA,4.37410000000001,351.7982,5.77250000000003,1.64085546770848,0,0.0124335485514139,13,1455.53182538618,NA,26.6,15.9
344,2022-08-30,8,13,"low",2000,127.862175594388,25025.2954150065,125.183,128.404,2459822,NA,122.779,1.01957989558475,101.957989558475,36,5.625,12.2004,1566.5801616,12.2521,0.0625998668795172,18,NA,0.0667777777777777,NA,0.467444444444444,NA,2.404,"8","13","low","2000",60.7223,356.1723,65.0964,NA,346.0257,NA,4.37410000000001,351.7982,5.77250000000003,1.64085546770848,0,0.0124335485514139,13,1455.53182538618,NA,26.6,15.9
345,2022-08-30,8,13,"low",2000,87.2014779833661,17067.1485684833,87.484,87.571,2459822,NA,85.824,1.01934190902312,101.934190902312,36,1.74699999999999,12.2004,1068.4012284,12.2521,0.0625998668795172,18,NA,0.046111111111111,NA,0.322777777777777,NA,1.66,"8","13","low","2000",60.8677,213.687,60.983,NA,209.8691,NA,0.115299999999998,213.5717,3.70260000000001,1.73365665956679,0,0.000539865534619042,13,1455.53182538618,NA,26.6,15.9
345,2022-07-25,8,13,"low",2000,84.0496241060576,41035.8410270183,85.824,84.052,2459786,NA,85.824,1,100,0,-1.77200000000001,14.1504,1189.3694208,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",60.8677,213.687,60.983,NA,209.8691,NA,0.115299999999998,213.5717,3.70260000000001,1.73365665956679,0,0.000539865534619042,13,1455.53182538618,NA,26.6,15.9
346,2022-08-30,8,13,"low",2000,215.953881179553,42266.6800984163,217.259,216.869,2459822,NA,222.305,0.977301455207935,97.7301455207935,36,-5.43600000000001,12.2004,2645.8885476,12.2521,0.0625998668795172,18,NA,-0.140166666666666,NA,-0.981166666666665,NA,-5.04599999999999,"8","13","low","2000",56.793,614.2214,63.6364,NA,597.6938,NA,6.8434,607.378,9.6842,1.59442719360925,0,0.0112671186641597,13,1455.53182538618,NA,26.6,15.9
346,2022-07-25,8,13,"low",2000,224.777646041213,109743.973842589,222.305,224.784,2459786,NA,222.305,1,100,0,2.47899999999998,14.1504,3180.7835136,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",56.793,614.2214,63.6364,NA,597.6938,NA,6.8434,607.378,9.6842,1.59442719360925,0,0.0112671186641597,13,1455.53182538618,NA,26.6,15.9
347,2022-08-30,8,13,"low",2000,96.3397539360599,18855.6998287518,97.615,96.748,2459822,NA,94.0885,1.03748066979493,103.748066979493,36,2.65949999999999,12.2004,1180.3642992,12.2521,0.0625998668795172,18,NA,0.0979583333333333,NA,0.685708333333333,NA,3.5265,"8","13","low","2000",52.3396,221.6049,53.3406,NA,216.8872,NA,1.001,220.6039,3.71669999999997,1.68478435784679,0,0.00453754444051082,13,1455.53182538618,NA,26.6,15.9
347,2022-07-25,8,13,"low",2000,93.26936348475,45537.2265296727,94.0885,93.272,2459786,NA,94.0885,1,100,0,-0.816500000000005,14.1504,1319.8361088,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",52.3396,221.6049,53.3406,NA,216.8872,NA,1.001,220.6039,3.71669999999997,1.68478435784679,0,0.00453754444051082,13,1455.53182538618,NA,26.6,15.9
349,2022-08-30,8,13,"low",2000,73.3740725263424,14360.8368326123,75.257,73.685,2459822,NA,78.445,0.959360061189368,95.9360061189368,36,-4.75999999999999,12.2004,898.986474,12.2521,0.0625998668795172,18,NA,-0.0885555555555552,NA,-0.619888888888886,NA,-3.18799999999999,"8","13","low","2000",62.4915,193.7614,62.5302,NA,190.7077,NA,0.0386999999999986,193.7227,3.01500000000002,1.55634832675779,0,0.000199770083733081,13,1455.53182538618,NA,26.6,15.9
349,2022-07-25,8,13,"low",2000,78.3667847471521,38261.2885528767,78.445,78.369,2459786,NA,78.445,1,100,0,-0.0759999999999934,14.1504,1108.9526976,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",62.4915,193.7614,62.5302,NA,190.7077,NA,0.0386999999999986,193.7227,3.01500000000002,1.55634832675779,0,0.000199770083733081,13,1455.53182538618,NA,26.6,15.9
350,2022-08-30,8,13,"low",2000,135.362392928559,26493.244428011,137.511,135.936,2459822,NA,139.496,0.985770201296095,98.5770201296095,36,-3.55999999999997,12.2004,1658.4735744,12.2521,0.0625998668795172,18,NA,-0.0551388888888877,NA,-0.385972222222214,NA,-1.98499999999996,"8","13","low","2000",51.9442,337.5078,56.9989,NA,327.1868,NA,5.0547,332.4531,5.26629999999997,1.58407306173411,0,0.0152042498626122,13,1455.53182538618,NA,26.6,15.9
350,2022-07-25,8,13,"low",2000,141.540998954123,69105.0554200887,139.496,141.545,2459786,NA,139.496,1,100,0,2.04900000000001,14.1504,2002.918368,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",51.9442,337.5078,56.9989,NA,327.1868,NA,5.0547,332.4531,5.26629999999997,1.58407306173411,0,0.0152042498626122,13,1455.53182538618,NA,26.6,15.9
351,2022-07-25,8,13,"low",2000,176.530009893434,86187.8622246308,173.805,176.535,2459786,NA,173.805,1,100,0,2.72999999999999,14.1504,2498.040864,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",52.4207,449.2809,59.4238,NA,436.4526,NA,7.0031,442.2778,5.82519999999995,1.3170907515593,0,0.0158341657664029,13,1455.53182538618,NA,26.6,15.9
351,2022-08-30,8,13,"low",2000,173.540610213759,33965.5180815681,177.7695,174.276,2459822,NA,173.805,1.02281004574092,102.281004574092,36,0.471000000000004,12.2004,2126.2369104,12.2521,0.0625998668795172,18,NA,0.110125,NA,0.770874999999998,NA,3.96449999999999,"8","13","low","2000",52.4207,449.2809,59.4238,NA,436.4526,NA,7.0031,442.2778,5.82519999999995,1.3170907515593,0,0.0158341657664029,13,1455.53182538618,NA,26.6,15.9
352,2022-08-30,8,13,"low",2000,85.8770901641351,16807.9382409082,87.017,86.241,2459822,NA,82.994,1.04847338361809,104.847338361809,36,3.247,12.2004,1052.1746964,12.2521,0.0625998668795172,18,NA,0.11175,NA,0.782249999999999,NA,4.023,"8","13","low","2000",60.42,215.9795,64.6257,NA,210.5009,NA,4.20569999999999,211.7738,1.27290000000001,0.601065854227486,0,0.0198593971492224,13,1455.53182538618,NA,26.6,15.9
352,2022-07-25,8,13,"low",2000,83.6556352432371,40843.4824708311,82.994,83.658,2459786,NA,82.994,1,100,0,0.664000000000001,14.1504,1183.7941632,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",60.42,215.9795,64.6257,NA,210.5009,NA,4.20569999999999,211.7738,1.27290000000001,0.601065854227486,0,0.0198593971492224,13,1455.53182538618,NA,26.6,15.9
353,2022-07-25,8,13,"low",2000,108.790924725104,53115.3724919505,106.92,108.794,2459786,NA,106.92,1,100,0,1.874,14.1504,1539.4786176,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",58.7412,354.617,62.4646,NA,346.0267,NA,3.7234,350.8936,4.86690000000002,1.38700164380314,0,0.0106111938205769,13,1455.53182538618,NA,26.6,15.9
353,2022-08-30,8,13,"low",2000,103.859886876535,20327.5467414191,107.3465,104.3,2459822,NA,106.92,1.00398896371119,100.398896371119,36,-2.62,12.2004,1272.50172,12.2521,0.0625998668795172,18,NA,0.0118472222222219,NA,0.0829305555555536,NA,0.42649999999999,"8","13","low","2000",58.7412,354.617,62.4646,NA,346.0267,NA,3.7234,350.8936,4.86690000000002,1.38700164380314,0,0.0106111938205769,13,1455.53182538618,NA,26.6,15.9
354,2022-07-25,8,13,"low",2000,130.869300619046,63894.7749337191,127.921,130.873,2459786,NA,127.921,1,100,0,2.952,14.1504,1851.9052992,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",66.1219,341.5829,71.777,NA,331.5267,NA,5.6551,335.9278,4.40109999999999,1.31013271304131,0,0.0168342721263319,13,1455.53182538618,NA,26.6,15.9
354,2022-08-30,8,13,"low",2000,125.300032843349,24523.8306233893,129.217,125.831,2459822,NA,127.921,1.01013125288264,101.013125288264,36,-2.08999999999999,12.2004,1535.1885324,12.2521,0.0625998668795172,18,NA,0.0360000000000006,NA,0.252000000000004,NA,1.29600000000002,"8","13","low","2000",66.1219,341.5829,71.777,NA,331.5267,NA,5.6551,335.9278,4.40109999999999,1.31013271304131,0,0.0168342721263319,13,1455.53182538618,NA,26.6,15.9
355,2022-08-30,8,13,"low",2000,135.040755886746,26430.293348457,135.371,135.613,2459822,NA,136.032,0.99514084921195,99.514084921195,36,-0.418999999999983,12.2004,1654.5328452,12.2521,0.0625998668795172,18,NA,-0.0183611111111111,NA,-0.128527777777778,NA,-0.661000000000001,"8","13","low","2000",72.4547,382.5284,77.9726,NA,371.3438,NA,5.5179,377.0105,5.66669999999999,1.5030615858179,0,0.0146359318904911,13,1455.53182538618,NA,26.6,15.9
355,2022-07-25,8,13,"low",2000,138.999070808718,67864.0009789014,136.032,139.003,2459786,NA,136.032,1,100,0,2.971,14.1504,1966.9480512,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",72.4547,382.5284,77.9726,NA,371.3438,NA,5.5179,377.0105,5.66669999999999,1.5030615858179,0,0.0146359318904911,13,1455.53182538618,NA,26.6,15.9
356,2022-07-25,8,13,"low",2000,151.309722814258,73874.4735302223,148.595,151.314,2459786,NA,148.595,1,100,0,2.71899999999999,14.1504,2141.1536256,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",66.3433,477.426,72.7511,"drop pre dry mass",463.6649,NA,6.40779999999999,471.0182,7.3533,1.56114986639582,0,0.0136041452326046,13,1455.53182538618,NA,26.6,15.9
356,2022-08-30,8,13,"low",2000,150.580903485933,29471.8244553275,152.687,151.219,2459822,NA,148.595,1.02753793869242,102.753793869242,36,2.624,12.2004,1844.9322876,12.2521,0.0625998668795172,18,NA,0.113666666666667,NA,0.795666666666669,NA,4.09200000000001,"8","13","low","2000",66.3433,477.426,72.7511,"drop pre dry mass",463.6649,NA,6.40779999999999,471.0182,7.3533,1.56114986639582,0,0.0136041452326046,13,1455.53182538618,NA,26.6,15.9
357,2022-08-30,8,13,"low",2000,103.90668855135,20336.7068056266,106.352,104.347,2459822,NA,97.7245,1.08828390014786,108.828390014786,36,6.62249999999999,12.2004,1273.0751388,12.2521,0.0625998668795172,18,NA,0.239652777777778,NA,1.67756944444444,NA,8.6275,"8","13","low","2000",47.5296,278.4285,51.9737,NA,270.1796,NA,4.4441,273.9844,3.80479999999999,1.38869220291374,0,0.0162202665553221,13,1455.53182538618,NA,26.6,15.9
357,2022-07-25,8,13,"low",2000,103.557072674336,50560.0306567126,97.7245,103.56,2459786,NA,97.7245,1,100,0,5.8355,14.1504,1465.415424,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",47.5296,278.4285,51.9737,NA,270.1796,NA,4.4441,273.9844,3.80479999999999,1.38869220291374,0,0.0162202665553221,13,1455.53182538618,NA,26.6,15.9
358,2022-07-25,8,13,"low",2000,263.021564971592,128415.935724261,258.6375,263.029,2459786,NA,258.6375,1,100,0,4.39150000000001,14.1504,3721.9655616,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",57.0036,735.9255,68.1995,NA,714.2486,NA,11.1959,724.7296,10.481,1.44619455311333,0,0.0154483824035889,13,1455.53182538618,NA,26.6,15.9
358,2022-08-30,8,13,"low",2000,256.889414157573,50278.6179602859,256.5705,257.978,2459822,NA,258.6375,0.992008119472235,99.2008119472235,36,-0.65949999999998,12.2004,3147.4347912,12.2521,0.0625998668795172,18,NA,-0.0574166666666653,NA,-0.401916666666657,NA,-2.06699999999995,"8","13","low","2000",57.0036,735.9255,68.1995,NA,714.2486,NA,11.1959,724.7296,10.481,1.44619455311333,0,0.0154483824035889,13,1455.53182538618,NA,26.6,15.9
359,2022-08-30,8,13,"low",2000,87.5898323062985,17143.1576119076,89.8285,87.961,2459822,NA,88.323,1.01704539021546,101.704539021546,36,-0.362000000000009,12.2004,1073.1593844,12.2521,0.0625998668795172,18,NA,0.041819444444444,NA,0.292736111111108,NA,1.50549999999998,"8","13","low","2000",52.9181,253.9461,56.7258,NA,246.4198,NA,3.8077,250.1384,3.7186,1.48661700882391,0,0.0152223728943657,13,1455.53182538618,NA,26.6,15.9
359,2022-07-25,8,13,"low",2000,88.0305115753173,42979.443596006,88.323,88.033,2459786,NA,88.323,1,100,0,-0.290000000000006,14.1504,1245.7021632,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",52.9181,253.9461,56.7258,NA,246.4198,NA,3.8077,250.1384,3.7186,1.48661700882391,0,0.0152223728943657,13,1455.53182538618,NA,26.6,15.9
360,2022-08-30,8,13,"low",2000,86.5064233233487,16931.1118702522,43.527,86.873,2459822,NA,92.7825,0.469129415568669,46.9129415568669,36,-5.90949999999999,12.2004,1059.8853492,12.2521,0.0625998668795172,18,NA,-1.36820833333333,NA,-9.57745833333333,NA,-49.2555,"8","13","low","2000",55.527,261.1404,57.8127,NA,255.6782,NA,2.2857,258.8547,3.1765,1.22713630465276,0,0.00883005021736132,13,1455.53182538618,NA,26.6,15.9
360,2022-07-25,8,13,"low",2000,92.0703973768267,44951.8511264533,92.7825,92.073,2459786,NA,92.7825,1,100,0,-0.709500000000006,14.1504,1302.8697792,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",55.527,261.1404,57.8127,NA,255.6782,NA,2.2857,258.8547,3.1765,1.22713630465276,0,0.00883005021736132,13,1455.53182538618,NA,26.6,15.9
361,2022-08-30,8,13,"low",2000,140.814290154341,27560.2944606982,143.9435,141.411,2459822,NA,139.7045,1.03034261602167,103.034261602167,36,1.70650000000001,12.2004,1725.2707644,12.2521,0.0625998668795172,18,NA,0.11775,NA,0.824250000000001,NA,4.239,"8","13","low","2000",59.6879,388.2449,64.3806,NA,378.1168,NA,4.6927,383.5522,5.43539999999996,1.41712132012278,0,0.0122348405249664,13,1455.53182538618,NA,26.6,15.9
361,2022-07-25,8,13,"low",2000,141.352004296577,69012.7818994812,139.7045,141.356,2459786,NA,139.7045,1,100,0,1.6515,14.1504,2000.2439424,14.1508,0.0289836735651869,NA,NA,NA,NA,NA,NA,0,"8","13","low","2000",59.6879,388.2449,64.3806,NA,378.1168,NA,4.6927,383.5522,5.43539999999996,1.41712132012278,0,0.0122348405249664,13,1455.53182538618,NA,26.6,15.9
